Sr No.,Shape,Vertices,x_min,y_min,x_max,y_max,Value,Attribute = TEXT
1,Rectangle,4,461,1511,1583,1373,TEMPLATE DRAWING
2,Rectangle,4,208,1091,527,1021,EQUIPMENT
3,Rectangle,4,1946,1611,3068,1362,"tt OW,..0g .cLOLNL:5 jt."
4,Rectangle,4,1946,1371,3166,1263,Cilub!!l Ol­Gci:ricity&Wiitet Authority
5,Rectangle,4,1896,1090,2509,1022,POWER TRANSFORMER
6,Rectangle,4,206,816,653,746,MANUFACTURER
7,Rectangle,4,206,540,639,471,RATED VOLTAGE
8,Rectangle,4,1896,546,2164,469,132/12 kV
9,Rectangle,4,206,264,404,197,RATING
10,Rectangle,4,1895,270,2104,194,S0 MVA
11,Rectangle,4,206,8,587,78,DOCUMENT ID
12,Rectangle,4,1893,6,2051,79,00053
13,Rectangle,4,202,287,339,352,TITLE
14,Rectangle,4,1894,284,2742,353,OUTLINE OF THE TRANSFORMER
15,Rectangle,4,206,558,610,628,DEWA DRG NO.
16,Rectangle,4,279,2212,332,2271,00
17,Rectangle,4,656,2211,964,2270,DEWA­E­02­53
18,Rectangle,4,1511,2210,1570,2270,A3
19,Rectangle,4,2183,2211,2370,2270,14­Jul­18
20,Rectangle,4,3218,2217,3463,2269,FIRST ISSUE
21,Rectangle,4,265,2487,288,2503,REV
22,Rectangle,4,1273,2487,1296,2503,REV
23,Rectangle,4,647,2487,971,2544,MFGR DRG NO.
24,Rectangle,4,224,2553,274,2572,(DEWA)
25,Rectangle,4,1234,2553,1283,2572,(MFGR)
26,Rectangle,4,1452,2487,1636,2544,FORMAT
27,Rectangle,4,1705,2453,1841,2510,NO OF
28,Rectangle,4,1703,2524,1842,2577,PAGES
29,Rectangle,4,1921,2485,2075,2544,PPDBY
30,Rectangle,4,2221,2489,2332,2543,DATE
31,Rectangle,4,2507,2491,2942,2543,REFERENCE PROJECT
32,Rectangle,4,3112,2488,3567,2543,RECORD OF REVISION
