Sr No.,Shape,Vertices,x_min,y_min,x_max,y_max,Value,Attribute = TEXT
1,Rectangle,4,322,134,1108,37,TEMPLATE DRAWING
2,Rectangle,4,145,159,368,208,EQUIPMENT
3,Rectangle,4,1362,96,1392,52,Lt
4,Rectangle,4,1520,117,2073,47,"oW,..0g CLOGJ_NL:5 jiu"
5,Rectangle,4,2141,111,2209,48,| iD
6,Rectangle,4,1362,48,2217,42,Cilub!!l OEGci:ricity&Wtet Authority
7,Rectangle,4,1327,160,1758,208,POWER TRANSFORMER
8,Rectangle,4,144,351,458,400,MANUFACTURER
9,Rectangle,4,144,545,446,593,RATED VOLTAGE
10,Rectangle,4,1327,541,1514,595,132/12 kV
11,Rectangle,4,144,738,284,786,RATING
12,Rectangle,4,1326,733,1472,787,SO MVA
13,Rectangle,4,144,928,411,978,DOCUMENT ID
14,Rectangle,4,1325,928,1436,980,00053
15,Rectangle,4,140,1123,238,1170,TITLE
16,Rectangle,4,1325,1121,1920,1170,OUTLINE OF THE TRANSFORMER
17,Rectangle,4,144,1314,428,1363,DEWA DRG NO.
18,Rectangle,4,195,2472,233,2514,00
19,Rectangle,4,458,2471,674,2513,DEWA­E­02­53
20,Rectangle,4,1057,2470,1099,2513,A3
21,Rectangle,4,1527,2472,1657,2513,14­Jul­18
22,Rectangle,4,1899,2469,1912,2513,
23,Rectangle,4,2252,2475,2425,2512,FIRST ISSUE
24,Rectangle,4,184,2643,243,2680,REV
25,Rectangle,4,890,2643,949,2680,REV
26,Rectangle,4,452,2664,680,2705,MFGR DRG NO.
27,Rectangle,4,156,2688,270,2729,(DEWA)
28,Rectangle,4,863,2688,975,2729,(MFGR)
29,Rectangle,4,1015,2664,1146,2705,FORMAT
30,Rectangle,4,1193,2640,1289,2681,NO OF
31,Rectangle,4,1191,2691,1289,2728,PAGES
32,Rectangle,4,1344,2662,1457,2705,PPDBY
33,Rectangle,4,1554,2665,1636,2705,DATE
34,Rectangle,4,1754,2667,2060,2704,REFERENCE PROJECT
35,Rectangle,4,2178,2665,2497,2705,RECORD OF REVISION
