blockno,xmin,ymin,xmax,ymax,label
2,4343,605,4433,709,connecter
3,1605,3190,1771,3336,feder
4,2827,1676,2908,1721,connecter
5,6248,2370,6336,2465,feder
Sr No.,Shape,Vertices,x_min,y_min,x_max,y_max,Value,Attribute = TEXT
1,Rectangle,4,4957,415,4970,399,H
2,Rectangle,4,5599,415,5612,396,d
3,Rectangle,4,4998,487,5006,471,I
4,Rectangle,4,6114,487,6123,468,|
5,Rectangle,4,4998,563,6131,486,| TRANSFORMER FAT ARRANGEMENT |
6,Rectangle,4,4533,648,4603,609,"""FAT"
7,Rectangle,4,4784,648,4849,599,ENi
8,Rectangle,4,4985,717,5423,670,HY.SOE.FAT.MBNK'­fMfNJ
9,Rectangle,4,4533,769,4567,750,“FAT
10,Rectangle,4,4533,804,4594,788,STAINLESS
11,Rectangle,4,4614,769,4725,750,ARRANGEMENT”
12,Rectangle,4,4706,804,4743,788,STEEL
13,Rectangle,4,4989,783,6107,740,"1. HV LINE SIDE WILL BE TESTED BY A ""FAT"" OIL/AIR PORCELAIN GOB"
14,Rectangle,4,4989,822,6077,773,BUSHNGS 650/1250 TYPE INSTEAD OF TIWISfORMER SEALING­END
15,Rectangle,4,2627,922,2753,883,COPPER
16,Rectangle,4,2643,979,2677,960,“FAT
17,Rectangle,4,4989,894,6097,843,2. TAT. OIL/AIR PORCELAIN 008 BIRHNOS 650/1250 TYPE WILL BE
18,Rectangle,4,4989,925,5967,883,MOUNTED ON SEALING­END CHAMBER Bil’ A FLANGE ACW'TER:
19,Rectangle,4,2725,979,2836,960,ARRANGEMENT”
20,Rectangle,4,4989,994,6080,948,3. OIL­FILLED DISCONNECTING CHAMBERS PART 2 ANO S&l.ING­ENO
21,Rectangle,4,4989,1029,5356,991,CHAMBERS FITTED WITH
22,Rectangle,4,2588,1086,2799,1045,SEAUNG­ENO
23,Rectangle,4,4533,1105,4567,1086,“FAT
24,Rectangle,4,2811,1147,2894,1128,OIL—FILLED
25,Rectangle,4,4533,1140,4594,1124,STAINLESS
26,Rectangle,4,4613,1104,4724,1085,ARRANGEMENT”
27,Rectangle,4,4706,1140,4743,1124,STEEL
28,Rectangle,4,5372,1034,6157,970,TAI GOB BUSHNGS WILL BE ROTATED UPWARDS
29,Rectangle,4,4989,1069,5770,1019,(EXT[RNAI. PHASES INCLINED MAX IS' QUTWARD):
