Sr No.,Shape,Vertices,x_min,y_min,x_max,y_max,Value,Attribute = TEXT
1,Rectangle,4,600,706,2062,527,TEMPLATE DRAWING
2,Rectangle,4,271,1166,687,1077,EQUIPMENT
3,Rectangle,4,2527,729,2812,413,"t,t:"
4,Rectangle,4,269,1524,851,1435,MANUFACTURER
5,Rectangle,4,2833,707,4118,525,"OW,..0g .cLUWL:5 jj4t.D"
6,Rectangle,4,2531,854,4118,708,Cilub!!] DGcirricity&WStet Authority
7,Rectangle,4,2466,1166,3265,1078,POWER TRANSFORMER
8,Rectangle,4,269,1882,833,1794,RATED VOLTAGE
9,Rectangle,4,2466,1885,2815,1786,132/12 kV
10,Rectangle,4,269,2239,528,2152,RATING
11,Rectangle,4,2464,2241,2737,2144,S30 MVA
12,Rectangle,4,269,2597,766,2507,DOCUMENT ID
13,Rectangle,4,2462,2588,2523,2560,00053
14,Rectangle,4,263,2953,444,2870,TITLE
15,Rectangle,4,2463,2954,3566,2866,OUTLINE OF THE TRANSFORMER
16,Rectangle,4,269,3311,797,3221,DEWA DRG NO.
17,Rectangle,4,364,5448,434,5372,00
18,Rectangle,4,853,5446,1256,5371,DEWA­E­02­53
19,Rectangle,4,1966,5446,2044,5369,A3
20,Rectangle,4,2839,5437,2899,5418,14­Jul­18
21,Rectangle,4,4185,5445,4504,5379,FIRST ISSUE
22,Rectangle,4,345,5749,377,5730,REV
23,Rectangle,4,1656,5757,1765,5691,REV
24,Rectangle,4,842,5802,1264,5730,MFGR DRG NO.
25,Rectangle,4,292,5839,360,5815,(DEWA)
26,Rectangle,4,1606,5847,1811,5775,(MFGR)
27,Rectangle,4,1888,5802,2130,5729,FORMAT
28,Rectangle,4,2217,5758,2394,5686,NO OF
29,Rectangle,4,2214,5846,2397,5779,PAGES
30,Rectangle,4,2498,5803,2700,5727,PPDBY
31,Rectangle,4,2888,5802,3034,5733,DATE
32,Rectangle,4,3260,5802,3827,5736,REFERENCE PROJECT
33,Rectangle,4,4047,5802,4641,5732,RECORD OF REVISION
