Sr No.,Shape,Vertices,x_min,y_min,x_max,y_max,Value,Attribute = TEXT
1,Rectangle,4,461,546,1586,408,TEMPLATE DRAWING
2,Rectangle,4,208,898,530,828,EQUIPMENT
3,Rectangle,4,1946,557,3071,308,"tt OW,..0g .cLOLNL:5 jt."
4,Rectangle,4,1946,656,3169,548,Cilub!!l Ol­Gci:ricity&Wiitet Authority
5,Rectangle,4,1896,897,2512,829,POWER TRANSFORMER
6,Rectangle,4,206,1173,656,1103,MANUFACTURER
7,Rectangle,4,206,1448,642,1379,RATED VOLTAGE
8,Rectangle,4,1896,1450,2167,1373,132/12 kV
9,Rectangle,4,206,1722,407,1655,RATING
10,Rectangle,4,1895,1725,2107,1649,S0 MVA
11,Rectangle,4,206,1998,590,1928,DOCUMENT ID
12,Rectangle,4,1893,1999,2054,1926,00053
13,Rectangle,4,202,2272,342,2207,TITLE
14,Rectangle,4,1894,2273,2745,2204,OUTLINE OF THE TRANSFORMER
15,Rectangle,4,206,2548,613,2478,DEWA DRG NO.
16,Rectangle,4,279,4191,335,4132,00
17,Rectangle,4,656,4190,967,4131,DEWA­E­02­53
18,Rectangle,4,1511,4190,1573,4130,A3
19,Rectangle,4,2183,4190,2373,4131,14­Jul­18
20,Rectangle,4,3218,4189,3466,4137,FIRST ISSUE
21,Rectangle,4,265,4423,291,4407,REV
22,Rectangle,4,1273,4423,1299,4407,REV
23,Rectangle,4,647,4464,974,4407,MFGR DRG NO.
24,Rectangle,4,224,4492,277,4473,(DEWA)
25,Rectangle,4,1234,4492,1286,4473,(MFGR)
26,Rectangle,4,1452,4464,1639,4407,FORMAT
27,Rectangle,4,1705,4430,1844,4373,NO OF
28,Rectangle,4,1703,4497,1845,4444,PAGES
29,Rectangle,4,1921,4464,2078,4405,PPDBY
30,Rectangle,4,2221,4463,2335,4409,DATE
31,Rectangle,4,2507,4463,2945,4411,REFERENCE PROJECT
32,Rectangle,4,3112,4463,3570,4408,RECORD OF REVISION
