Sr No.,Shape,Vertices,x_min,y_min,x_max,y_max,Value,Attribute = TEXT
1,Rectangle,4,3812,319,3824,305,H
2,Rectangle,4,4306,319,4316,305,J
3,Rectangle,4,3844,375,3852,359,l
4,Rectangle,4,4703,375,4711,359,|
5,Rectangle,4,3844,435,4717,364,1TRANSFORMER FAT ARRANGEMENT |
6,Rectangle,4,3834,552,4173,516,HY.SOE­FAT.MBNK*­fMfNJ
7,Rectangle,4,3486,591,3514,575,“FAT
8,Rectangle,4,3486,617,3536,604,STAINLESS
9,Rectangle,4,3549,591,3636,575,ARRANGEMENT”
10,Rectangle,4,3620,617,3651,604,STEEL
11,Rectangle,4,3837,603,4698,569,"1. HV LINE SIDE WILL BE TESTED BY A ""FAT"" OIL/AIR PORCELAIN GOB"
12,Rectangle,4,3837,633,4674,594,BUSHNGS 650/1250 TYPE INSTEAD OF TIWISfORMER SEALING­END
13,Rectangle,4,3876,687,4692,646,TAT” OIL/AIR PORCELAIN 008 BI&HNOS 650/1250 TYPE WILL BE
14,Rectangle,4,3837,712,4591,679,MOUNTED ON SEALING­END CHAMBER B'l' A FLANGE ACW'TER:
15,Rectangle,4,2033,753,2061,737,"""FAT"
16,Rectangle,4,2096,752,2164,739,ARRANGEMENT
17,Rectangle,4,3837,765,4677,728,3. OIL­FILLED DISCONNECTING CHAMBERS PART 2 ANO S&l.ING­ENO
18,Rectangle,4,3837,792,4121,762,CHAMBERS FITTED WITH
19,Rectangle,4,1990,835,2154,803,SEAUNG­ENO
20,Rectangle,4,3486,849,3514,833,"""FAT"
21,Rectangle,4,2161,882,2226,866,OIL—FILLED
22,Rectangle,4,3486,876,3536,863,STAINLESS
23,Rectangle,4,3549,849,3636,833,ARRANGEMENT”
24,Rectangle,4,3620,876,3651,863,STEEL
25,Rectangle,4,3837,822,4439,786,"(EXT[RNAI.. PHASES INCLINED MAX IS"" OUTWARD):"
26,Rectangle,4,3837,882,4794,815,ro CCERVICE coNomON COPPER CONNECTIONS (Gooso & G0057) WILL BE
27,Rectangle,4,3486,948,3514,932,“FAT
28,Rectangle,4,2161,959,2226,943,OIL—FILLED
29,Rectangle,4,3486,974,3536,961,STAINLESS
30,Rectangle,4,3620,974,3651,961,STEEL
31,Rectangle,4,3549,948,3636,932,ARRANGEMENT”
32,Rectangle,4,3837,954,4742,918,5. ON CAEIIE SIDE GD0S7 CONNECTION ENO FINIIGE WILL BE MOUNTED A
33,Rectangle,4,3837,983,4104,950,"MAT"" CORONA SHELO"
34,Rectangle,4,4114,986,4372,932,WITHSN.IE DIAMETER
35,Rectangle,4,3837,1012,4178,975,CORONA SHIELD (218 mm)
36,Rectangle,4,3837,1067,4723,1032,"6. ON CABLE SIDE G0057 CONNECTION END FLANGE AND ""FAT"" CORONA"
37,Rectangle,4,3837,1095,4570,1063,"SHIELD WILL BE MOUNTED THE ""FAT"" BUSHNG CONNECTION"
38,Rectangle,4,3838,1147,4676,1112,7. HV OIL FILLED BOXES AIR RELEASE PIPE WILL BE CONNECTED TO
39,Rectangle,4,3837,1172,4215,1141,TEMPORARY OIL CONSERVATOR
40,Rectangle,4,3837,1226,4749,1182,"8. ALL SERVICE CONNECTIONS WILL BE TESTED DURNG TRANSFORMER FAT,"
41,Rectangle,4,3837,1250,4731,1218,EXCEPT TRANSFORMER SEAUNG­ENO WHICH CAN NOT BE TESTED DURING
42,Rectangle,4,3837,1276,4358,1246,TRANSFORMER FACTORY ACCEPTANCE TEST.
43,Rectangle,4,3834,1330,4266,1288,tN.CME SIPE IE$LNfiNJGEMEH
44,Rectangle,4,3837,1380,4685,1344,9. HV CASI.E CAN NOT BE TESTED BY APPLYING TEST VOLTAGE FROM
45,Rectangle,4,3833,1406,4038,1370,ENO (GISSIDEY
46,Rectangle,4,4089,1405,4745,1373,TEST WLTAGE HAS TO BE APPLIED FROM THE OTHER
47,Rectangle,4,3837,1486,4793,1449,10. OIL­AU.£0 DISCONNECTING CHAMBER WIU. BE PROVIDED WITH REMOVABLE
48,Rectangle,4,3837,1512,4660,1481,LINKS AND EARTHING TERMINAL FOR HY CA8I.E TESTING POURPOSE.
49,Rectangle,4,4381,985,4769,938,or TRANSFORMER SEAU4G­END
50,Rectangle,4,4132,796,4738,745,TAI GOB BUSHNGS WILL BE ROTATED UPWARDS
51,Rectangle,4,4030,2181,4476,2108,"=> 04,09 ¢1../.ds..8..!> 0..4­8"
52,Rectangle,4,3110,2243,3614,2179,TEMPLATE DRAWING
53,Rectangle,4,3109,2325,4698,2274,"132/12 kV, Type A ­ 35/50 MVA Power Transformer drawing is standardized with reference to DEWA"
54,Rectangle,4,3108,2375,4697,2324,technical specification 1.5.1.1.2.04 Rev.5. The drawing shall be updated in line with the revision of the
55,Rectangle,4,3108,2425,4697,2376,"technical specification, International standards and design change of the Power Transformer. The"
56,Rectangle,4,3108,2476,4698,2427,standardization of the drawing no way relieves the manufacturer from any issues arising out of latent
57,Rectangle,4,3108,2526,4697,2478,"defect in the design, construction and selection of materials and components. The standardized drawings"
58,Rectangle,4,3108,2576,4696,2527,shall not be reconstructed in full or part thereof in any form or quoted as reference without written
59,Rectangle,4,3109,2626,3468,2578,permission from DEWA.
60,Rectangle,4,3312,2709,4172,2661,using the standardized design drawings shall be followed.
61,Rectangle,4,4105,3221,4140,3209,DETAILS
62,Rectangle,4,4070,3254,4112,3242,TEMPLATE
63,Rectangle,4,4157,3254,4196,3242,DRAWING
64,Rectangle,4,4125,3362,4133,3345,i
65,Rectangle,4,4425,3362,4539,3345,A­E­02­53­ABB­OLTC
66,Rectangle,4,4314,3456,4765,3420,OUTLINE OF TRANSFORMER ({IDT)
67,Rectangle,4,1903,3485,1969,3468,KFATOOO)!
68,Rectangle,4,4307,3584,4328,3543,J
